fid,longitude,latitude,lon_min,lon_max,lat_min,lat_max,result,focused
9519,34.72117593,-0.075619808,34.72067685,34.72167502,-0.076024192,-0.075215424,1,0
9520,34.72217371,-0.075619808,34.72167462,34.7226728,-0.076024192,-0.075215424,1,0
9521,34.72317149,-0.075619808,34.7226724,34.72367058,-0.076024192,-0.075215424,1,0
9522,34.72416927,-0.075619808,34.72367018,34.72466836,-0.076024192,-0.075215424,0,0
9523,34.72516705,-0.075619808,34.72466796,34.72566613,-0.076024192,-0.075215424,1,0
9524,34.72616482,-0.075619808,34.72566574,34.72666391,-0.076024192,-0.075215424,1,0
9525,34.7271626,-0.075619808,34.72666351,34.72766169,-0.076024192,-0.075215424,1,0
9526,34.72816038,-0.075619808,34.72766129,34.72865947,-0.076024192,-0.075215424,1,0
9527,34.72915816,-0.075619808,34.72865907,34.72965725,-0.076024192,-0.075215424,1,0
9528,34.73015594,-0.075619808,34.72965685,34.73065502,-0.076024192,-0.075215424,0,0
9529,34.73115371,-0.075619808,34.73065462,34.7316528,-0.076024192,-0.075215424,0,0
9530,34.73215149,-0.075619808,34.7316524,34.73265058,-0.076024192,-0.075215424,1,0
9531,34.73314927,-0.075619808,34.73265018,34.73364836,-0.076024192,-0.075215424,1,0
9532,34.73414705,-0.075619808,34.73364796,34.73464614,-0.076024192,-0.075215424,1,0
9533,34.73514483,-0.075619808,34.73464574,34.73564391,-0.076024192,-0.075215424,1,0
9534,34.7361426,-0.075619808,34.73564351,34.73664169,-0.076024192,-0.075215424,0,0
9535,34.73714038,-0.075619808,34.73664129,34.73763947,-0.076024192,-0.075215424,0,0
9536,34.73813816,-0.075619808,34.73763907,34.73863725,-0.076024192,-0.075215424,1,0
9537,34.73913594,-0.075619808,34.73863685,34.73963503,-0.076024192,-0.075215424,1,0
9538,34.74013371,-0.075619808,34.73963463,34.7406328,-0.076024192,-0.075215424,1,0
9539,34.74113149,-0.075619808,34.7406324,34.74163058,-0.076024192,-0.075215424,1,0
9540,34.74212927,-0.075619808,34.74163018,34.74262836,-0.076024192,-0.075215424,1,0
9541,34.74312705,-0.075619808,34.74262796,34.74362614,-0.076024192,-0.075215424,1,0
9542,34.74412483,-0.075619808,34.74362574,34.74462392,-0.076024192,-0.075215424,0,0
9543,34.7451226,-0.075619808,34.74462352,34.74562169,-0.076024192,-0.075215424,1,0
9544,34.74612038,-0.075619808,34.74562129,34.74661947,-0.076024192,-0.075215424,1,0
9545,34.74711816,-0.075619808,34.74661907,34.74761725,-0.076024192,-0.075215424,1,0
9546,34.74811594,-0.075619808,34.74761685,34.74861503,-0.076024192,-0.075215424,0,0
9547,34.74911372,-0.075619808,34.74861463,34.7496128,-0.076024192,-0.075215424,0,0
9548,34.75011149,-0.075619808,34.74961241,34.75061058,-0.076024192,-0.075215424,0,0
9549,34.75110927,-0.075619808,34.75061018,34.75160836,-0.076024192,-0.075215424,0,0
9550,34.75210705,-0.075619808,34.75160796,34.75260614,-0.076024192,-0.075215424,0,0
9551,34.75310483,-0.075619808,34.75260574,34.75360392,-0.076024192,-0.075215424,1,0
9552,34.75410261,-0.075619808,34.75360352,34.75460169,-0.076024192,-0.075215424,0,0
9553,34.75510038,-0.075619808,34.7546013,34.75559947,-0.076024192,-0.075215424,0,0
9554,34.75609816,-0.075619808,34.75559907,34.75659725,-0.076024192,-0.075215424,0,0
9555,34.75709594,-0.075619808,34.75659685,34.75759503,-0.076024192,-0.075215424,1,0
9556,34.75809372,-0.075619808,34.75759463,34.75859281,-0.076024192,-0.075215424,1,0
9557,34.7590915,-0.075619808,34.75859241,34.75959058,-0.076024192,-0.075215424,1,0
9558,34.76008927,-0.075619808,34.75959019,34.76058836,-0.076024192,-0.075215424,1,0
9559,34.76108705,-0.075619808,34.76058796,34.76158614,-0.076024192,-0.075215424,1,0
9560,34.76208483,-0.075619808,34.76158574,34.76258392,-0.076024192,-0.075215424,1,0
9561,34.76308261,-0.075619808,34.76258352,34.7635817,-0.076024192,-0.075215424,0,0
9562,34.76408039,-0.075619808,34.7635813,34.76457947,-0.076024192,-0.075215424,1,0
9563,34.76507816,-0.075619808,34.76457907,34.76557725,-0.076024192,-0.075215424,1,0
9564,34.76607594,-0.075619808,34.76557685,34.76657503,-0.076024192,-0.075215424,1,0
9565,34.76707372,-0.075619808,34.76657463,34.76757281,-0.076024192,-0.075215424,1,0
9566,34.7680715,-0.075619808,34.76757241,34.76857059,-0.076024192,-0.075215424,1,0
9567,34.76906928,-0.075619808,34.76857019,34.76956836,-0.076024192,-0.075215424,1,0
9568,34.77006705,-0.075619808,34.76956796,34.77056614,-0.076024192,-0.075215424,0,0
9569,34.77106483,-0.075619808,34.77056574,34.77156392,-0.076024192,-0.075215424,0,0
9570,34.77206261,-0.075619808,34.77156352,34.7725617,-0.076024192,-0.075215424,1,0
9571,34.77306039,-0.075619808,34.7725613,34.77355948,-0.076024192,-0.075215424,1,0
9572,34.77405817,-0.075619808,34.77355908,34.77455725,-0.076024192,-0.075215424,1,0
9573,34.77505594,-0.075619808,34.77455685,34.77555503,-0.076024192,-0.075215424,1,0
9574,34.77605372,-0.075619808,34.77555463,34.77655281,-0.076024192,-0.075215424,1,0
9575,34.7770515,-0.075619808,34.77655241,34.77755059,-0.076024192,-0.075215424,1,0
9576,34.77804928,-0.075619808,34.77755019,34.77854837,-0.076024192,-0.075215424,1,0
9577,34.77904705,-0.075619808,34.77854797,34.77954614,-0.076024192,-0.075215424,1,0
9578,34.78004483,-0.075619808,34.77954574,34.78054392,-0.076024192,-0.075215424,1,0
9579,34.78104261,-0.075619808,34.78054352,34.7815417,-0.076024192,-0.075215424,1,0
9580,34.78204039,-0.075619808,34.7815413,34.78253948,-0.076024192,-0.075215424,1,0
9581,34.78303817,-0.075619808,34.78253908,34.78353726,-0.076024192,-0.075215424,1,0
9582,34.78403594,-0.075619808,34.78353686,34.78453503,-0.076024192,-0.075215424,1,0
9583,34.78503372,-0.075619808,34.78453463,34.78553281,-0.076024192,-0.075215424,1,0
9584,34.7860315,-0.075619808,34.78553241,34.78653059,-0.076024192,-0.075215424,1,0
9585,34.78702928,-0.075619808,34.78653019,34.78752837,-0.076024192,-0.075215424,1,0
9586,34.78802706,-0.075619808,34.78752797,34.78852615,-0.076024192,-0.075215424,1,0
9587,34.78902483,-0.075619808,34.78852575,34.78952392,-0.076024192,-0.075215424,0,0
9588,34.79002261,-0.075619808,34.78952352,34.7905217,-0.076024192,-0.075215424,1,0
9589,34.79102039,-0.075619808,34.7905213,34.79151948,-0.076024192,-0.075215424,0,0
9590,34.79201817,-0.075619808,34.79151908,34.79251726,-0.076024192,-0.075215424,1,0
9591,34.79301595,-0.075619808,34.79251686,34.79351503,-0.076024192,-0.075215424,1,0
9592,34.79401372,-0.075619808,34.79351464,34.79451281,-0.076024192,-0.075215424,0,0
9593,34.7950115,-0.075619808,34.79451241,34.79551059,-0.076024192,-0.075215424,0,0
9594,34.79600928,-0.075619808,34.79551019,34.79650837,-0.076024192,-0.075215424,0,0
9595,34.79700706,-0.075619808,34.79650797,34.79750615,-0.076024192,-0.075215424,1,0
9596,34.79800484,-0.075619808,34.79750575,34.79850392,-0.076024192,-0.075215424,1,0
9597,34.79900261,-0.075619808,34.79850352,34.7995017,-0.076024192,-0.075215424,1,0
9598,34.80000039,-0.075619808,34.7995013,34.80049948,-0.076024192,-0.075215424,0,0
9599,34.80099817,-0.075619808,34.80049908,34.80149726,-0.076024192,-0.075215424,1,0
9600,34.80199595,-0.075619808,34.80149686,34.80249504,-0.076024192,-0.075215424,1,0
9601,34.80299373,-0.075619808,34.80249464,34.80349281,-0.076024192,-0.075215424,1,0
9602,34.8039915,-0.075619808,34.80349241,34.80449059,-0.076024192,-0.075215424,1,0
9603,34.80498928,-0.075619808,34.80449019,34.80548837,-0.076024192,-0.075215424,1,0
9604,34.80598706,-0.075619808,34.80548797,34.80648615,-0.076024192,-0.075215424,1,0
9605,34.80698484,-0.075619808,34.80648575,34.80748393,-0.076024192,-0.075215424,1,0
9606,34.80798262,-0.075619808,34.80748353,34.8084817,-0.076024192,-0.075215424,1,0
9607,34.80898039,-0.075619808,34.8084813,34.80947948,-0.076024192,-0.075215424,1,0
9608,34.80997817,-0.075619808,34.80947908,34.81047726,-0.076024192,-0.075215424,1,0
9609,34.81097595,-0.075619808,34.81047686,34.81147504,-0.076024192,-0.075215424,0,0
9610,34.81197373,-0.075619808,34.81147464,34.81247282,-0.076024192,-0.075215424,0,0
9611,34.81297151,-0.075619808,34.81247242,34.81347059,-0.076024192,-0.075215424,0,0
9612,34.81396928,-0.075619808,34.81347019,34.81446837,-0.076024192,-0.075215424,0,0
9613,34.81496706,-0.075619808,34.81446797,34.81546615,-0.076024192,-0.075215424,1,0
9614,34.81596484,-0.075619808,34.81546575,34.81646393,-0.076024192,-0.075215424,1,0
9615,34.81696262,-0.075619808,34.81646353,34.81746171,-0.076024192,-0.075215424,1,0
9616,34.81796039,-0.075619808,34.81746131,34.81845948,-0.076024192,-0.075215424,1,0
9617,34.81895817,-0.075619808,34.81845908,34.81945726,-0.076024192,-0.075215424,1,0
9618,34.81995595,-0.075619808,34.81945686,34.82045504,-0.076024192,-0.075215424,1,0
9619,34.82095373,-0.075619808,34.82045464,34.82145282,-0.076024192,-0.075215424,1,0
9620,34.82195151,-0.075619808,34.82145242,34.8224506,-0.076024192,-0.075215424,1,0
9621,34.69323855,-0.076428576,34.69273946,34.69373764,-0.07683296,-0.076024192,1,0
9622,34.69423633,-0.076428576,34.69373724,34.69473542,-0.07683296,-0.076024192,1,0
9623,34.69523411,-0.076428576,34.69473502,34.6957332,-0.07683296,-0.076024192,1,0
9624,34.69623189,-0.076428576,34.6957328,34.69673098,-0.07683296,-0.076024192,1,0
9625,34.69722966,-0.076428576,34.69673057,34.69772875,-0.07683296,-0.076024192,0,0
9626,34.69822744,-0.076428576,34.69772835,34.69872653,-0.07683296,-0.076024192,0,0
9627,34.69922522,-0.076428576,34.69872613,34.69972431,-0.07683296,-0.076024192,0,0
9628,34.700223,-0.076428576,34.69972391,34.70072209,-0.07683296,-0.076024192,1,0
9629,34.70122078,-0.076428576,34.70072169,34.70171987,-0.07683296,-0.076024192,1,0
9630,34.70221855,-0.076428576,34.70171946,34.70271764,-0.07683296,-0.076024192,1,0
9631,34.70321633,-0.076428576,34.70271724,34.70371542,-0.07683296,-0.076024192,1,0
9632,34.70421411,-0.076428576,34.70371502,34.7047132,-0.07683296,-0.076024192,1,0
9633,34.70521189,-0.076428576,34.7047128,34.70571098,-0.07683296,-0.076024192,0,0
9634,34.70620967,-0.076428576,34.70571057,34.70670876,-0.07683296,-0.076024192,1,0
9635,34.70720744,-0.076428576,34.70670835,34.70770653,-0.07683296,-0.076024192,1,0
9636,34.70820522,-0.076428576,34.70770613,34.70870431,-0.07683296,-0.076024192,1,0
9637,34.709203,-0.076428576,34.70870391,34.70970209,-0.07683296,-0.076024192,1,0
9638,34.71020078,-0.076428576,34.70970169,34.71069987,-0.07683296,-0.076024192,0,0
9639,34.71119856,-0.076428576,34.71069946,34.71169765,-0.07683296,-0.076024192,0,0
9640,34.71219633,-0.076428576,34.71169724,34.71269542,-0.07683296,-0.076024192,1,0
9641,34.71319411,-0.076428576,34.71269502,34.7136932,-0.07683296,-0.076024192,1,0
9642,34.71419189,-0.076428576,34.7136928,34.71469098,-0.07683296,-0.076024192,1,0
9643,34.71518967,-0.076428576,34.71469058,34.71568876,-0.07683296,-0.076024192,0,0
9644,34.71618745,-0.076428576,34.71568835,34.71668654,-0.07683296,-0.076024192,0,0
9645,34.71718522,-0.076428576,34.71668613,34.71768431,-0.07683296,-0.076024192,1,0
9646,34.718183,-0.076428576,34.71768391,34.71868209,-0.07683296,-0.076024192,1,0
9647,34.71918078,-0.076428576,34.71868169,34.71967987,-0.07683296,-0.076024192,1,0
9648,34.72017856,-0.076428576,34.71967947,34.72067765,-0.07683296,-0.076024192,1,0
9649,34.72117633,-0.076428576,34.72067724,34.72167543,-0.07683296,-0.076024192,1,0
9650,34.72217411,-0.076428576,34.72167502,34.7226732,-0.07683296,-0.076024192,1,0
9651,34.72317189,-0.076428576,34.7226728,34.72367098,-0.07683296,-0.076024192,1,0
9652,34.72416967,-0.076428576,34.72367058,34.72466876,-0.07683296,-0.076024192,1,0
9653,34.72516745,-0.076428576,34.72466836,34.72566654,-0.07683296,-0.076024192,1,0
9654,34.72616522,-0.076428576,34.72566613,34.72666432,-0.07683296,-0.076024192,1,0
9655,34.727163,-0.076428576,34.72666391,34.72766209,-0.07683296,-0.076024192,1,0
9656,34.72816078,-0.076428576,34.72766169,34.72865987,-0.07683296,-0.076024192,1,0
9657,34.72915856,-0.076428576,34.72865947,34.72965765,-0.07683296,-0.076024192,1,0
9658,34.73015634,-0.076428576,34.72965725,34.73065543,-0.07683296,-0.076024192,0,0
9659,34.73115411,-0.076428576,34.73065502,34.73165321,-0.07683296,-0.076024192,0,0
9660,34.73215189,-0.076428576,34.7316528,34.73265098,-0.07683296,-0.076024192,1,0
9661,34.73314967,-0.076428576,34.73265058,34.73364876,-0.07683296,-0.076024192,1,0
9662,34.73414745,-0.076428576,34.73364836,34.73464654,-0.07683296,-0.076024192,1,0
9663,34.73514523,-0.076428576,34.73464614,34.73564432,-0.07683296,-0.076024192,1,0
9664,34.736143,-0.076428576,34.73564391,34.7366421,-0.07683296,-0.076024192,0,0
9665,34.73714078,-0.076428576,34.73664169,34.73763987,-0.07683296,-0.076024192,0,0
9666,34.73813856,-0.076428576,34.73763947,34.73863765,-0.07683296,-0.076024192,1,0
9667,34.73913634,-0.076428576,34.73863725,34.73963543,-0.07683296,-0.076024192,1,0
9668,34.74013412,-0.076428576,34.73963503,34.74063321,-0.07683296,-0.076024192,0,0
9669,34.74113189,-0.076428576,34.7406328,34.74163098,-0.07683296,-0.076024192,1,0
9670,34.74212967,-0.076428576,34.74163058,34.74262876,-0.07683296,-0.076024192,0,0
9671,34.74312745,-0.076428576,34.74262836,34.74362654,-0.07683296,-0.076024192,0,0
9672,34.74412523,-0.076428576,34.74362614,34.74462432,-0.07683296,-0.076024192,0,0
9673,34.74512301,-0.076428576,34.74462392,34.7456221,-0.07683296,-0.076024192,0,0
9674,34.74612078,-0.076428576,34.74562169,34.74661987,-0.07683296,-0.076024192,0,0
9675,34.74711856,-0.076428576,34.74661947,34.74761765,-0.07683296,-0.076024192,1,0
9676,34.74811634,-0.076428576,34.74761725,34.74861543,-0.07683296,-0.076024192,0,0
9677,34.74911412,-0.076428576,34.74861503,34.74961321,-0.07683296,-0.076024192,0,0
9678,34.7501119,-0.076428576,34.7496128,34.75061099,-0.07683296,-0.076024192,0,0
9679,34.75110967,-0.076428576,34.75061058,34.75160876,-0.07683296,-0.076024192,0,0
9680,34.75210745,-0.076428576,34.75160836,34.75260654,-0.07683296,-0.076024192,0,0
9681,34.75310523,-0.076428576,34.75260614,34.75360432,-0.07683296,-0.076024192,0,0
9682,34.75410301,-0.076428576,34.75360392,34.7546021,-0.07683296,-0.076024192,0,0
9683,34.75510079,-0.076428576,34.75460169,34.75559988,-0.07683296,-0.076024192,0,0
9684,34.75609856,-0.076428576,34.75559947,34.75659765,-0.07683296,-0.076024192,1,0
9685,34.75709634,-0.076428576,34.75659725,34.75759543,-0.07683296,-0.076024192,1,0
9686,34.75809412,-0.076428576,34.75759503,34.75859321,-0.07683296,-0.076024192,1,0
9687,34.7590919,-0.076428576,34.75859281,34.75959099,-0.07683296,-0.076024192,1,0
9688,34.76008968,-0.076428576,34.75959058,34.76058877,-0.07683296,-0.076024192,1,0
9689,34.76108745,-0.076428576,34.76058836,34.76158654,-0.07683296,-0.076024192,0,0
9690,34.76208523,-0.076428576,34.76158614,34.76258432,-0.07683296,-0.076024192,0,0
9691,34.76308301,-0.076428576,34.76258392,34.7635821,-0.07683296,-0.076024192,0,0
9692,34.76408079,-0.076428576,34.7635817,34.76457988,-0.07683296,-0.076024192,1,0
9693,34.76507857,-0.076428576,34.76457947,34.76557766,-0.07683296,-0.076024192,0,0
9694,34.76607634,-0.076428576,34.76557725,34.76657543,-0.07683296,-0.076024192,1,0
9695,34.76707412,-0.076428576,34.76657503,34.76757321,-0.07683296,-0.076024192,0,0
9696,34.7680719,-0.076428576,34.76757281,34.76857099,-0.07683296,-0.076024192,0,0
9697,34.76906968,-0.076428576,34.76857059,34.76956877,-0.07683296,-0.076024192,0,0
9698,34.77006745,-0.076428576,34.76956836,34.77056655,-0.07683296,-0.076024192,0,0
9699,34.77106523,-0.076428576,34.77056614,34.77156432,-0.07683296,-0.076024192,1,0
9700,34.77206301,-0.076428576,34.77156392,34.7725621,-0.07683296,-0.076024192,1,0
9701,34.77306079,-0.076428576,34.7725617,34.77355988,-0.07683296,-0.076024192,1,0
9702,34.77405857,-0.076428576,34.77355948,34.77455766,-0.07683296,-0.076024192,1,0
9703,34.77505634,-0.076428576,34.77455725,34.77555544,-0.07683296,-0.076024192,1,0
9704,34.77605412,-0.076428576,34.77555503,34.77655321,-0.07683296,-0.076024192,1,0
9705,34.7770519,-0.076428576,34.77655281,34.77755099,-0.07683296,-0.076024192,1,0
9706,34.77804968,-0.076428576,34.77755059,34.77854877,-0.07683296,-0.076024192,1,0
9707,34.77904746,-0.076428576,34.77854837,34.77954655,-0.07683296,-0.076024192,1,0
9708,34.78004523,-0.076428576,34.77954614,34.78054433,-0.07683296,-0.076024192,1,0
9709,34.78104301,-0.076428576,34.78054392,34.7815421,-0.07683296,-0.076024192,1,0
9710,34.78204079,-0.076428576,34.7815417,34.78253988,-0.07683296,-0.076024192,1,0
9711,34.78303857,-0.076428576,34.78253948,34.78353766,-0.07683296,-0.076024192,1,0
9712,34.78403635,-0.076428576,34.78353726,34.78453544,-0.07683296,-0.076024192,1,0
9713,34.78503412,-0.076428576,34.78453503,34.78553322,-0.07683296,-0.076024192,1,0
9714,34.7860319,-0.076428576,34.78553281,34.78653099,-0.07683296,-0.076024192,1,0
9715,34.78702968,-0.076428576,34.78653059,34.78752877,-0.07683296,-0.076024192,1,0
9716,34.78802746,-0.076428576,34.78752837,34.78852655,-0.07683296,-0.076024192,1,0
9717,34.78902524,-0.076428576,34.78852615,34.78952433,-0.07683296,-0.076024192,0,0
9718,34.79002301,-0.076428576,34.78952392,34.79052211,-0.07683296,-0.076024192,0,0
9719,34.79102079,-0.076428576,34.7905217,34.79151988,-0.07683296,-0.076024192,0,0
9720,34.79201857,-0.076428576,34.79151948,34.79251766,-0.07683296,-0.076024192,0,0
9721,34.79301635,-0.076428576,34.79251726,34.79351544,-0.07683296,-0.076024192,0,0
9722,34.79401413,-0.076428576,34.79351503,34.79451322,-0.07683296,-0.076024192,0,0
9723,34.7950119,-0.076428576,34.79451281,34.795511,-0.07683296,-0.076024192,0,0
9724,34.79600968,-0.076428576,34.79551059,34.79650877,-0.07683296,-0.076024192,1,0
9725,34.79700746,-0.076428576,34.79650837,34.79750655,-0.07683296,-0.076024192,1,0
9726,34.79800524,-0.076428576,34.79750615,34.79850433,-0.07683296,-0.076024192,1,0
9727,34.79900302,-0.076428576,34.79850392,34.79950211,-0.07683296,-0.076024192,1,0
9728,34.80000079,-0.076428576,34.7995017,34.80049988,-0.07683296,-0.076024192,0,0
9729,34.80099857,-0.076428576,34.80049948,34.80149766,-0.07683296,-0.076024192,1,0
9730,34.80199635,-0.076428576,34.80149726,34.80249544,-0.07683296,-0.076024192,1,0
9731,34.80299413,-0.076428576,34.80249504,34.80349322,-0.07683296,-0.076024192,1,0
9732,34.80399191,-0.076428576,34.80349281,34.804491,-0.07683296,-0.076024192,1,0
9733,34.80498968,-0.076428576,34.80449059,34.80548877,-0.07683296,-0.076024192,1,0
9734,34.80598746,-0.076428576,34.80548837,34.80648655,-0.07683296,-0.076024192,1,0
9735,34.80698524,-0.076428576,34.80648615,34.80748433,-0.07683296,-0.076024192,1,0
9736,34.80798302,-0.076428576,34.80748393,34.80848211,-0.07683296,-0.076024192,1,0
9737,34.8089808,-0.076428576,34.8084817,34.80947989,-0.07683296,-0.076024192,1,0
9738,34.80997857,-0.076428576,34.80947948,34.81047766,-0.07683296,-0.076024192,1,0
9739,34.81097635,-0.076428576,34.81047726,34.81147544,-0.07683296,-0.076024192,0,0
9740,34.81197413,-0.076428576,34.81147504,34.81247322,-0.07683296,-0.076024192,0,0
9741,34.81297191,-0.076428576,34.81247282,34.813471,-0.07683296,-0.076024192,0,0
9742,34.81396969,-0.076428576,34.81347059,34.81446878,-0.07683296,-0.076024192,0,0
9743,34.81496746,-0.076428576,34.81446837,34.81546655,-0.07683296,-0.076024192,1,0
9744,34.81596524,-0.076428576,34.81546615,34.81646433,-0.07683296,-0.076024192,1,0
9745,34.81696302,-0.076428576,34.81646393,34.81746211,-0.07683296,-0.076024192,1,0
9746,34.8179608,-0.076428576,34.81746171,34.81845989,-0.07683296,-0.076024192,1,0
9747,34.81895857,-0.076428576,34.81845948,34.81945767,-0.07683296,-0.076024192,1,0
9748,34.81995635,-0.076428576,34.81945726,34.82045544,-0.07683296,-0.076024192,1,0
9749,34.82095413,-0.076428576,34.82045504,34.82145322,-0.07683296,-0.076024192,1,0
9750,34.82195191,-0.076428576,34.82145282,34.822451,-0.07683296,-0.076024192,1,0
9751,34.69323896,-0.077237344,34.69273986,34.69373805,-0.077641728,-0.07683296,1,0
9752,34.69423674,-0.077237344,34.69373764,34.69473583,-0.077641728,-0.07683296,1,0
9753,34.69523451,-0.077237344,34.69473542,34.69573361,-0.077641728,-0.07683296,1,0
9754,34.69623229,-0.077237344,34.6957332,34.69673138,-0.077641728,-0.07683296,1,0
9755,34.69723007,-0.077237344,34.69673098,34.69772916,-0.077641728,-0.07683296,1,0
9756,34.69822785,-0.077237344,34.69772875,34.69872694,-0.077641728,-0.07683296,0,0
9757,34.69922562,-0.077237344,34.69872653,34.69972472,-0.077641728,-0.07683296,1,0
9758,34.7002234,-0.077237344,34.69972431,34.7007225,-0.077641728,-0.07683296,1,0
9759,34.70122118,-0.077237344,34.70072209,34.70172027,-0.077641728,-0.07683296,0,0
9760,34.70221896,-0.077237344,34.70171987,34.70271805,-0.077641728,-0.07683296,1,0
9761,34.70321674,-0.077237344,34.70271764,34.70371583,-0.077641728,-0.07683296,1,0
9762,34.70421451,-0.077237344,34.70371542,34.70471361,-0.077641728,-0.07683296,0,0
9763,34.70521229,-0.077237344,34.7047132,34.70571139,-0.077641728,-0.07683296,0,0
9764,34.70621007,-0.077237344,34.70571098,34.70670916,-0.077641728,-0.07683296,1,0
9765,34.70720785,-0.077237344,34.70670876,34.70770694,-0.077641728,-0.07683296,1,0
9766,34.70820563,-0.077237344,34.70770653,34.70870472,-0.077641728,-0.07683296,1,0
9767,34.7092034,-0.077237344,34.70870431,34.7097025,-0.077641728,-0.07683296,1,0
9768,34.71020118,-0.077237344,34.70970209,34.71070028,-0.077641728,-0.07683296,0,0
9769,34.71119896,-0.077237344,34.71069987,34.71169805,-0.077641728,-0.07683296,0,0
9770,34.71219674,-0.077237344,34.71169765,34.71269583,-0.077641728,-0.07683296,0,0
9771,34.71319452,-0.077237344,34.71269542,34.71369361,-0.077641728,-0.07683296,1,0
9772,34.71419229,-0.077237344,34.7136932,34.71469139,-0.077641728,-0.07683296,1,0
9773,34.71519007,-0.077237344,34.71469098,34.71568917,-0.077641728,-0.07683296,1,0
9774,34.71618785,-0.077237344,34.71568876,34.71668694,-0.077641728,-0.07683296,0,0
9775,34.71718563,-0.077237344,34.71668654,34.71768472,-0.077641728,-0.07683296,0,0
9776,34.71818341,-0.077237344,34.71768431,34.7186825,-0.077641728,-0.07683296,1,0
9777,34.71918118,-0.077237344,34.71868209,34.71968028,-0.077641728,-0.07683296,1,0
9778,34.72017896,-0.077237344,34.71967987,34.72067806,-0.077641728,-0.07683296,1,0
9779,34.72117674,-0.077237344,34.72067765,34.72167583,-0.077641728,-0.07683296,1,0
9780,34.72217452,-0.077237344,34.72167543,34.72267361,-0.077641728,-0.07683296,1,0
9781,34.7231723,-0.077237344,34.7226732,34.72367139,-0.077641728,-0.07683296,1,0
9782,34.72417007,-0.077237344,34.72367098,34.72466917,-0.077641728,-0.07683296,1,0
9783,34.72516785,-0.077237344,34.72466876,34.72566695,-0.077641728,-0.07683296,1,0
9784,34.72616563,-0.077237344,34.72566654,34.72666472,-0.077641728,-0.07683296,1,0
9785,34.72716341,-0.077237344,34.72666432,34.7276625,-0.077641728,-0.07683296,1,0
9786,34.72816119,-0.077237344,34.72766209,34.72866028,-0.077641728,-0.07683296,1,0
9787,34.72915896,-0.077237344,34.72865987,34.72965806,-0.077641728,-0.07683296,1,0
9788,34.73015674,-0.077237344,34.72965765,34.73065583,-0.077641728,-0.07683296,1,0
9789,34.73115452,-0.077237344,34.73065543,34.73165361,-0.077641728,-0.07683296,0,0
9790,34.7321523,-0.077237344,34.73165321,34.73265139,-0.077641728,-0.07683296,1,0
9791,34.73315008,-0.077237344,34.73265098,34.73364917,-0.077641728,-0.07683296,1,0
9792,34.73414785,-0.077237344,34.73364876,34.73464695,-0.077641728,-0.07683296,0,0
9793,34.73514563,-0.077237344,34.73464654,34.73564472,-0.077641728,-0.07683296,1,0
9794,34.73614341,-0.077237344,34.73564432,34.7366425,-0.077641728,-0.07683296,1,0
9795,34.73714119,-0.077237344,34.7366421,34.73764028,-0.077641728,-0.07683296,0,0
9796,34.73813897,-0.077237344,34.73763987,34.73863806,-0.077641728,-0.07683296,0,0
9797,34.73913674,-0.077237344,34.73863765,34.73963584,-0.077641728,-0.07683296,0,0
9798,34.74013452,-0.077237344,34.73963543,34.74063361,-0.077641728,-0.07683296,0,0
9799,34.7411323,-0.077237344,34.74063321,34.74163139,-0.077641728,-0.07683296,1,0
9800,34.74213008,-0.077237344,34.74163098,34.74262917,-0.077641728,-0.07683296,1,0
9801,34.74312786,-0.077237344,34.74262876,34.74362695,-0.077641728,-0.07683296,0,0
9802,34.74412563,-0.077237344,34.74362654,34.74462473,-0.077641728,-0.07683296,0,0
9803,34.74512341,-0.077237344,34.74462432,34.7456225,-0.077641728,-0.07683296,0,0
9804,34.74612119,-0.077237344,34.7456221,34.74662028,-0.077641728,-0.07683296,0,0
9805,34.74711897,-0.077237344,34.74661987,34.74761806,-0.077641728,-0.07683296,0,0
9806,34.74811675,-0.077237344,34.74761765,34.74861584,-0.077641728,-0.07683296,0,0
9807,34.74911452,-0.077237344,34.74861543,34.74961362,-0.077641728,-0.07683296,0,0
9808,34.7501123,-0.077237344,34.74961321,34.75061139,-0.077641728,-0.07683296,0,0
9809,34.75111008,-0.077237344,34.75061099,34.75160917,-0.077641728,-0.07683296,0,0
9810,34.75210786,-0.077237344,34.75160876,34.75260695,-0.077641728,-0.07683296,0,0
9811,34.75310564,-0.077237344,34.75260654,34.75360473,-0.077641728,-0.07683296,0,0
9812,34.75410341,-0.077237344,34.75360432,34.75460251,-0.077641728,-0.07683296,0,0
9813,34.75510119,-0.077237344,34.7546021,34.75560028,-0.077641728,-0.07683296,0,0
9814,34.75609897,-0.077237344,34.75559988,34.75659806,-0.077641728,-0.07683296,1,0
9815,34.75709675,-0.077237344,34.75659765,34.75759584,-0.077641728,-0.07683296,1,0
9816,34.75809453,-0.077237344,34.75759543,34.75859362,-0.077641728,-0.07683296,1,0
9817,34.7590923,-0.077237344,34.75859321,34.7595914,-0.077641728,-0.07683296,1,0
9818,34.76009008,-0.077237344,34.75959099,34.76058917,-0.077641728,-0.07683296,1,0
9819,34.76108786,-0.077237344,34.76058877,34.76158695,-0.077641728,-0.07683296,1,0
9820,34.76208564,-0.077237344,34.76158654,34.76258473,-0.077641728,-0.07683296,0,0
9821,34.76308342,-0.077237344,34.76258432,34.76358251,-0.077641728,-0.07683296,0,0
